User_ID,User_Name,Review_Count,Yelping_Since,Average_Stars
GRR04DLI7TR,Gage,248,2/15/14,4.5
RDU28SHT7HN,Graham,53,1/5/13,1.5
QXD24NJH2LY,Rachel,159,4/5/23,3.5
LKG97TXW2QW,Carly,146,8/14/11,1.5
PMC51WNB1KQ,Marvin,130,8/28/10,1.5
FGQ43EAK6YU,Rinah,190,12/25/15,1.5
WOO68WOH1GF,Dane,258,11/9/10,1.5
RMF57JGM1FF,Jaime,161,10/1/18,1.5
VSF93POC5AS,Holly,127,4/10/17,1.5
DEV08GSM5SP,Rooney,83,1/2/20,4.5
TWD30IKN4AD,Yasir,74,8/13/17,1.5
MOT65NIH8YC,Xandra,52,11/23/19,2.5
KGR25MXC2TB,Macey,155,2/14/13,1.5
NAM69DDB4WZ,Reagan,150,10/29/14,1.5
MMZ11DDN9TR,Wyatt,80,9/15/18,3.5
IMY52QMW4ID,Adena,52,6/12/14,2.5
ERM21HRJ0XT,Evangeline,6,12/3/15,2.5
OVU89SYX7GD,Melissa,247,11/20/18,4.5
JQT50KTO3VG,Cheryl,100,10/10/14,0.5
ZNT25ZPB7DH,Bradley,212,6/25/12,4.5
CMQ56QAU6GW,Macon,70,3/12/23,1.5
YEE86HQG6CI,Alvin,252,3/8/20,1.5
FIB47JCS7UU,William,205,4/1/15,4.5
RPE43YFN6EM,Gray,238,4/2/12,3.5
XGK17YPK7LG,Kamal,267,10/16/12,4.5
VVL22HXV5JB,Jesse,60,5/16/17,2.5
WDP96NGB1MS,Salvador,5,6/22/22,1.5
CTH56MNR5OI,Ayanna,121,2/24/13,2.5
TKE21VQP2YC,April,214,3/27/16,2.5
LEK11JNE6US,Alisa,229,4/26/19,3.5
ULR26JCW7ND,Hoyt,73,10/16/21,2.5
XCE79KRB7HK,Kermit,21,12/21/17,2.5
WGH56UBA9MB,Arthur,23,4/29/14,0.5
HLH62EYE7XD,Murphy,221,1/10/15,2.5
NXM63VFE2EW,Rigel,299,3/19/13,0.5
IFY98VNN2QF,Evelyn,146,12/15/22,3.5
WBZ22JUU2ZW,Hasad,75,7/27/18,2.5
BMS75VKX1IM,Wade,118,12/19/12,3.5
FMO64SSQ5ZR,Levi,70,4/16/18,0.5
HMB34UDM8SG,Vera,23,2/4/14,4.5
XOP48JYS1WA,Nero,237,8/27/12,3.5
QBQ74BBD5NU,Yoshi,169,10/21/15,3.5
HLP72UEU0UM,Julie,170,1/31/15,0.5
JEG13OGV2JI,Michael,162,3/31/18,3.5
ANK11LHE3EN,Wade,278,11/26/16,0.5
YHH14BTE8FM,Brennan,74,9/7/16,4.5
EPE57HHB6WY,Gray,288,3/1/13,1.5
RTX52BBC8YL,Liberty,10,4/25/21,4.5
CYI33YRX6ID,Chava,267,9/6/19,0.5
SLO87TOY3OV,Odysseus,296,10/1/21,0.5
ZXL33FBR4UU,Matthew,160,7/4/12,3.5
APJ67GYF6WY,Nelle,99,10/28/18,3.5
GVR82YEX1SY,Ian,153,9/29/17,4.5
XPV71LOP8NB,Jescie,274,6/24/21,0.5
OHE62TLY8NF,Jenna,257,5/30/14,3.5
WBO65VRO8HR,Ferdinand,252,10/30/18,3.5
HIC56QCR7DY,Rylee,112,2/27/20,1.5
SDL62DBE4JX,Blythe,12,10/13/20,2.5
URS42OTM5XM,Lester,138,7/31/15,3.5
QQX23EPT3TY,Myra,5,5/27/12,2.5
NTU32TVS9BF,Emma,208,1/4/15,3.5
BYU61JUS4PF,Briar,185,3/5/18,1.5
QJC57DHC1CH,Maya,202,4/10/20,2.5
SEV75QND8WD,Lamar,82,10/25/10,4.5
QZJ50MRF2OP,Shay,200,2/3/13,1.5
ZJF32VRE5MJ,Cody,186,6/20/14,1.5
IYY62OOY8RO,Orlando,31,10/19/11,0.5
VDI92IPN7JA,Alma,217,1/9/22,2.5
FDR85IEH8XD,Cally,270,11/15/12,4.5
BFF67HUF1NU,Rylee,100,1/26/20,4.5
QMQ20LOH1SS,Reuben,192,3/12/17,3.5
AQN58DCQ2OW,Thane,233,11/26/21,1.5
CRJ71JKM3BU,Patience,266,12/28/12,3.5
ITI54IBI3CE,Russell,115,12/17/10,2.5
KVK58WMK5BA,Zane,77,8/27/22,1.5
KGJ42XEW3DB,Wanda,111,1/5/11,1.5
BSV97HMV8CG,Isaiah,241,10/26/13,0.5
VSK85YFF1YM,Sharon,100,5/20/13,2.5
MTV34SHC7ZN,Abel,221,6/29/21,3.5
VFW65ADW5HE,Alea,92,6/1/14,1.5
MEI45QIH2RS,Phyllis,282,11/23/18,3.5
OBB75XET1SL,Laurel,144,12/20/12,2.5
SKK29KUP7ZY,Kieran,171,9/26/19,3.5
NPB13IAV3SC,Pascale,186,8/2/20,3.5
JRZ62FYV1EJ,Audra,222,1/2/21,0.5
FSV87NKW2KA,Marah,62,3/13/13,3.5
UFD41TWJ3SO,Rose,33,10/11/15,2.5
IMY14IHG9XG,Rowan,50,3/21/12,2.5
YLU34ZNF3SQ,Declan,33,10/19/16,2.5
QWK56FSM8WO,Illana,21,3/21/16,0.5
BPN81RSM8NS,Colleen,44,1/16/18,3.5
PJU82VRP7BD,Trevor,90,3/6/21,4.5
VXS54MUR7EL,Zane,113,6/3/13,0.5
VET27XMI1KS,Alexis,217,3/23/17,3.5
WFN29QJR3NF,Noelani,16,10/15/13,4.5
UHT38ILE7FF,Jermaine,170,11/2/14,3.5
HEC07QST6AY,Neil,107,3/7/23,2.5
NSW32DQS3BD,Jonah,228,11/10/19,2.5
OYH44PLP6IX,Kelly,159,12/21/17,0.5
UOP17LCU4PN,Lani,143,8/30/20,3.5
ONZ31HMI3DV,Hammett,230,10/15/16,2.5
ZWC24ITB1WE,James,277,8/5/15,0.5
VLH04WKQ2GR,Reuben,162,6/3/12,0.5
MPM26HZB6HU,Liberty,31,4/17/21,2.5
CMP87DCD6MM,Knox,248,11/27/15,2.5
YKN24ULD7VW,Henry,275,6/10/20,2.5
CBG77MGQ7IY,Carissa,60,7/19/19,2.5
YRT64UZM6KF,Mufutau,212,2/10/11,0.5
FRA77JSU2UX,Brandon,185,4/25/12,4.5
UPA93QPN1WD,Shelby,128,7/20/17,3.5
EQD31EIS7CA,Nola,297,9/26/17,1.5
RLA35MDT9DD,Bertha,85,9/17/21,1.5
UBF87QUB3XT,Wynne,225,1/2/23,0.5
DGT18OCN6BK,Nichole,111,1/18/22,4.5
IMC03YFO3VE,Rajah,70,3/1/14,2.5
CBQ37KOV2NX,Xenos,28,2/26/21,2.5
GEO41NXC3JB,Pascale,117,9/1/22,3.5
GSB53RIE9SB,Nadine,210,7/19/17,3.5
UQT84TSB5YK,Nissim,31,5/29/19,2.5
GDS44HXI1HM,Nina,58,5/11/19,0.5
GRH71GNF1XI,Ashton,171,8/30/20,4.5
HRX27SBM6WM,Colton,265,1/25/20,1.5
CXQ32BBL7JD,Vera,54,4/23/23,1.5
SHY93FCZ5HN,Nehru,248,10/31/14,4.5
VHH61XXI1BI,Quemby,55,4/25/18,2.5
WQP44TVJ2OU,Halee,287,6/12/15,1.5
NHH67KMY2GH,Charles,85,10/28/11,0.5
MFM62NFR8CV,Heidi,70,4/4/17,2.5
JPE62WWK8BP,Hanna,281,2/23/20,3.5
XRP11LIS8PT,Haviva,22,11/7/18,1.5
YZM12QMC8VY,Mollie,241,6/2/11,4.5
FBB71TLZ4FK,Iola,124,5/6/22,3.5
PYG83UUJ8ST,Phillip,165,7/16/12,1.5
EEN88KYR2JM,Griffin,237,9/13/14,4.5
LES46SPY5SC,Shoshana,274,5/20/19,4.5
FUY62BRL6KR,Slade,223,12/27/12,0.5
DOS87BKM3IZ,Deanna,179,12/30/19,4.5
HYG02OVM6KT,Kiayada,164,11/4/16,1.5
TFS77TPR5MP,Lucian,203,2/15/14,4.5
QAD92GAA6WC,Keefe,250,11/4/11,4.5
XTJ56QWP8HT,Jana,205,1/30/15,4.5
NTG12ZOK5GO,Grady,164,7/9/13,4.5
CKY38GDY6MS,Bertha,83,6/8/16,2.5
JEQ19KUK3FD,Aaron,212,12/15/14,3.5
FJM59AJU5OJ,Stephen,247,7/18/11,1.5
IRU21LHV2EK,Callum,290,10/5/13,3.5
FGH21XTT1AV,Eve,211,3/24/17,2.5
WBC37UWK7SW,Clark,42,6/16/17,1.5
FPQ84UFN3MF,Grady,212,2/19/12,2.5
RLD77WKH7YV,Inga,163,1/6/22,3.5
JUR86IME1DX,Joelle,155,2/15/14,0.5
JSG77VFL3WU,Karen,185,7/5/15,0.5
ZGS08FUU2GX,Seth,68,6/5/10,0.5
NJH76MPH7VD,Paloma,122,9/4/16,3.5
MTY45NPU5HN,Keelie,32,2/25/11,2.5
CBJ41CCO6CM,Hiroko,241,7/8/19,1.5
KNZ22ULK1LZ,Wendy,39,7/30/19,3.5
FPL64RSF8HV,Jin,183,1/22/11,1.5
CWV10JWB5ES,Mariko,217,3/2/17,1.5
MRX81RFL1JD,Portia,76,9/2/13,4.5
DOZ27KQV2WX,Kalia,238,11/27/11,2.5
SRP16SJD6KZ,Fleur,98,11/16/15,4.5
NCK50GYF2HB,Darryl,23,11/30/20,1.5
ULD36JIK8QA,Barclay,170,3/19/12,3.5
SHO83ZXT8VL,Nichole,52,12/8/18,4.5
HJY60NQS1EI,Tashya,148,3/18/22,2.5
WHB95IUX8KN,Lois,75,7/17/16,4.5
FJI17UOU2PW,Desirae,113,9/18/11,4.5
AHV62DRR5SG,Sage,180,5/20/22,2.5
YHB34IHL3LF,Melvin,127,11/1/20,3.5
GKC78RGR5NI,Steven,105,10/26/14,1.5
YXS28DLH9FR,Rebekah,221,7/18/13,3.5
DPT55RGK4YW,Hadassah,137,6/19/14,0.5
JZP00JFU4MY,Ahmed,233,8/28/12,3.5
ACD06JPE8NM,Justine,151,10/18/16,1.5
PPP22XYD2OC,Benedict,148,7/25/15,1.5
QDY02MTY5NY,Alec,24,6/6/10,3.5
KXC72WFD9SH,Dustin,192,12/24/10,4.5
SMN56WLL5OY,Sharon,183,1/31/23,0.5
NXA18OKW6JS,Hyacinth,55,6/17/18,4.5
PRO83BFM3LT,Zoe,5,6/20/14,2.5
FYJ45NVF8KW,Armand,218,7/27/13,0.5
EXW54ZDY8PM,Deanna,36,6/6/18,4.5
BDB18UUX3BJ,Denton,4,2/25/21,4.5
ZBK68FTL7VR,Scott,89,10/31/10,1.5
QFT87RBZ2WV,Barry,87,2/2/14,3.5
SSW83PZZ2AM,Chastity,296,5/7/11,1.5
IOR73NJO2RT,Castor,56,3/11/22,2.5
EKI40VQE7YT,Idona,138,1/12/17,1.5
FVT15FFC1DX,Kyla,265,9/26/22,4.5
RXK85SRK3YJ,Jasper,136,2/28/17,2.5
PMS47RZN9ZI,Karleigh,268,1/8/20,4.5
TTO43IJU2HR,Paul,97,12/21/15,2.5
EGI12FNM9BY,Shay,237,3/24/20,2.5
FCU75WBC7UU,Rogan,232,10/11/14,3.5
AOA25KJP4GR,Chaim,163,9/22/15,1.5
NUR36BEH8GJ,Galvin,158,1/29/21,1.5
URH83IOK2TK,Kennedy,129,11/14/12,3.5
PLP84NMS2LG,Eaton,22,3/20/15,3.5
ZNR88GPC2TY,Freya,130,5/1/11,1.5
TNL05DCF6AE,Chadwick,77,3/25/23,4.5
FMY34KHC1WK,Griffith,186,9/26/13,3.5
OPZ11HNU3RU,Garrett,101,10/17/14,1.5
TBF52CWN8IU,Brett,180,12/11/21,3.5
PBC20SMJ0AC,Mark,209,5/18/11,2.5
QPL08UOY0ZY,Wesley,179,10/16/19,3.5
FDU02MHV9JL,Mohammad,222,9/22/22,4.5
EVU10NDT2JT,Kenneth,80,9/11/11,0.5
OJV23JKN5FX,Theodore,9,3/2/21,1.5
OUG65KRX5VP,Burke,39,12/3/18,1.5
BXR91HQC0YO,Adam,162,9/23/10,1.5
FAC65KLU6FH,Keegan,246,4/17/13,2.5
BFZ30DGR4TS,Kennedy,248,6/4/10,0.5
CYB67WRC1RO,Frances,98,5/16/13,3.5
DEM15KDU9GB,Mara,61,2/3/18,1.5
LIV43ULM5WP,Mollie,142,1/17/16,3.5
XHY27MHI1KG,Harrison,68,2/25/23,4.5
JOB67DON3RI,Hall,27,6/13/17,1.5
ARF95WXG1LE,Maryam,45,5/9/12,4.5
NQY58KFR5JQ,Aiko,225,3/9/11,2.5
GCS48LOC1XW,Ocean,84,7/19/11,3.5
PPE17OEC2MM,Angela,54,7/28/18,1.5
JVE61PVB6UQ,Connor,117,9/23/21,0.5
GCV54FKT6HA,Aiko,85,7/12/16,2.5
KJC11BEU3IT,Cody,204,3/31/19,2.5
IHK89OBV3VP,Xander,186,5/5/18,2.5
LXL27YPK2XN,Neil,108,3/30/20,2.5
YSN88CQG3YE,Melinda,178,7/27/21,4.5
XNK47QWC6XK,Orlando,39,3/25/11,3.5
EFB71LPJ5XO,Grady,3,6/27/15,2.5
LYC16HUE0ER,Dorothy,223,3/12/17,1.5
RYP13TPS2EV,Alden,163,11/11/16,2.5
NOD85JJI4KT,Macey,60,12/15/20,4.5
WWO96WJP4ZC,Angela,124,5/13/17,2.5
BFG52UXH6ZG,Abel,276,12/20/21,3.5
XLI38ZLG7BJ,Lars,159,10/2/13,1.5
PBH58WTK1KM,Dara,178,4/30/22,2.5
YZN86LVU2UD,Ifeoma,178,10/4/19,4.5
HLI91HNE8OF,Melvin,239,1/18/12,2.5
TGJ74KLJ8SK,Leila,183,11/15/13,2.5
EFE20NRI0WL,Regan,203,12/9/20,4.5
RCP63YPJ4FX,Sean,139,12/21/11,3.5
ZED41IWO2YM,Troy,95,11/16/15,2.5
YDK60KLU1GS,Dane,49,6/30/19,3.5
KGS31WPC5QX,Tate,46,8/24/13,2.5
BGV64FHB4IX,Daria,272,3/4/21,3.5
BJB57WFF6JT,Rafael,120,10/30/21,1.5
TRJ39SYF5UW,Fiona,200,6/8/11,3.5
GHM45VDL4BR,Tiger,84,9/24/19,2.5
GXL31OEV8QB,Micah,79,5/3/17,3.5
QSM32ORW7IM,Caleb,247,10/13/13,4.5
LPE57KTT1NS,Alexis,240,6/26/20,3.5
WCS19MHY6FQ,Jesse,20,12/18/17,0.5
ITM50OEZ5WU,John,56,6/30/10,2.5
TSX37XFB5HT,Lee,134,2/12/21,4.5
FCW85FYF3PX,Joelle,154,12/14/15,4.5
XBX94GOG6DV,Xenos,77,12/22/17,0.5
LVQ07PMR6CU,Castor,269,12/21/20,3.5
JXX19EMO1FQ,Donna,28,6/16/17,3.5
SGP68LJL1AI,Tanisha,49,5/10/11,1.5
FNK34UIX8GH,Lee,143,1/22/13,2.5
WMF17PHP2GM,Adam,26,12/13/15,4.5
RFS21HIO7DP,Heidi,147,11/4/15,2.5
OCQ77SQJ6JE,Shaeleigh,280,4/25/15,0.5
HCP02XMV3GV,Ainsley,16,12/31/22,4.5
RVM37HSC2JY,Leo,231,8/22/11,1.5
BDL18YTY5KL,Isaiah,249,3/31/17,3.5
OLN46YBP6BL,Edan,56,4/3/21,4.5
VVG92WBB5UF,Sasha,156,12/17/16,2.5
SPT34IOH9NB,Latifah,178,6/11/12,2.5
TUG34TLN5ML,Allen,236,5/13/22,3.5
PQS15KEK7RY,Flynn,192,12/5/19,4.5
LHX82NSE4FP,Thaddeus,217,10/18/18,2.5
QFU17LHQ1BP,Isaiah,250,3/2/11,2.5
XRL18UPY3WM,Clayton,152,2/11/20,3.5
DMH22ESE1ZP,Illana,271,5/19/12,4.5
MGC80KBD1NM,Xavier,197,10/23/20,3.5
YAD22IEB7HE,Francis,193,3/11/22,4.5
UEH68DEN2UF,Willow,176,11/15/21,2.5
HWK88OZE2TU,Harrison,157,4/12/15,1.5
HKE14CMI8OH,Jermaine,53,5/15/10,2.5
CTT67HQB2XH,Camden,227,3/29/21,2.5
OTT23TXM7SG,Jeremy,180,4/29/13,0.5
ARF75OOC6FK,Violet,2,1/13/19,0.5
WSI87TUE2DX,Wade,42,3/11/12,3.5
MLW45FCM2LW,Unity,2,1/7/13,3.5
SXJ13RGQ6EG,Herrod,282,10/18/13,1.5
RFP77PMY8CX,Dalton,29,3/11/15,3.5
VFR52ZCZ4SV,Flavia,16,5/1/11,4.5
YSY47FMC2SU,Juliet,203,3/29/18,4.5
HYD86PFG7YX,Mara,128,2/21/16,1.5
KQF16ZLO6IE,Quin,228,4/5/13,3.5
JDW53QNM6BI,Kimberley,198,5/24/18,1.5
DTX32LQC9MJ,Kessie,239,10/13/17,2.5
QQC51WDQ8QY,Jin,207,3/31/16,1.5
BXP19TYR8BM,Dexter,282,3/17/21,1.5
CKB10MQB3FF,Gage,14,6/30/19,4.5
PWQ28KMO8NL,Tatum,142,2/28/21,2.5
LTT54EJH1CM,Kylie,232,2/4/12,3.5
WAL37RKP1GQ,Tamara,145,11/9/14,2.5
ABW91GXX6RT,Jack,48,12/29/20,2.5
CBK12VIW4FX,Lavinia,251,3/22/13,3.5
YTN64QUK3HM,Aaron,174,7/8/14,0.5
DCK56VBO6UL,Dominique,269,7/10/15,3.5
YSL75HYX4GV,Jaquelyn,197,7/8/21,2.5
LDW71TIK2IK,Jaime,29,4/26/13,4.5
BWC41GSP2JP,Samson,265,5/16/17,0.5
VDB62WYJ1JS,Damian,65,8/2/22,3.5
RDK83PLS0MN,Adria,295,10/19/14,4.5
NIO49HKY2NG,Michael,148,3/7/19,1.5
CJF37QDD2IS,Farrah,139,12/1/13,1.5
CXD38BHR1LL,Deirdre,31,7/18/12,3.5
BQT43YNR1KX,Ciara,20,8/16/11,3.5
IKE38FNI0YD,Priscilla,107,7/6/14,0.5
VAA79FUJ4TK,Griffith,248,9/3/11,4.5
GRM50AXD1LW,Clinton,67,1/8/17,0.5
RIO49YBO4YO,Gage,6,7/2/14,3.5
QFQ83VBU2YN,Jael,73,12/16/12,3.5
UDG62ZQV5FO,Regina,238,12/12/12,1.5
GDE36XYF5JA,Amal,184,6/27/11,2.5
ALM49FRS8SG,Marah,163,12/5/11,3.5
SCS37JTN3JC,Galena,211,9/27/10,3.5
CGU48DYC7KL,Fletcher,234,5/23/11,2.5
QYX52LKQ9KH,Ezra,219,10/25/21,4.5
HRH26BPI6YM,Fleur,51,3/28/15,3.5
ZBH12HCL8YP,John,122,12/24/13,2.5
OMU69ISJ8IY,Cora,287,1/26/14,0.5
FAL94XPI8RT,Mari,279,9/29/18,0.5
OLI22RLI5JX,Clinton,44,5/14/13,3.5
YDG27BOS8UG,Hadassah,207,6/3/20,4.5
EQP16CCS4YS,Urielle,22,12/24/11,3.5
EKV63SEY1QL,Adara,277,4/20/23,2.5
AYD20UOH2WI,Dennis,38,12/28/17,3.5
FNO24YXF7NB,Mercedes,124,2/18/14,1.5
CIF94OUT5HB,Jackson,40,12/19/22,2.5
YEV31JKO4PV,Velma,102,1/19/23,3.5
DST16BJN6XM,Hilda,278,9/26/11,4.5
LUJ74IQL0MN,Elliott,223,1/31/11,4.5
CPH71GEY7WK,Andrew,18,8/20/11,0.5
OSD49PTW3ER,Tanya,164,3/24/15,0.5
OBP18LRC8UA,Ramona,217,6/21/17,3.5
GCQ91JJQ7IB,Jerome,272,1/25/20,1.5
YWY16XSV6EV,Kareem,230,11/29/19,1.5
QOQ46RHV3DR,Britanney,192,12/11/16,4.5
VAK12ULX1YM,Renee,99,2/28/20,0.5
GJT37TYB8IZ,Nicole,221,5/10/18,4.5
CKL57IWN8QH,Nash,162,4/5/23,4.5
UHG66YAK8ER,Virginia,187,12/5/15,1.5
KSY47QJP8NC,Ariel,101,1/11/11,2.5
JYD27FVY4BZ,Melanie,253,4/5/20,1.5
IHW13GSH2DO,Chase,118,11/12/15,0.5
MCB06LYW8UN,Octavia,136,10/29/18,4.5
KPU70NXJ6MC,Shad,40,7/3/20,2.5
OFU82NWT8MN,Nerea,143,12/14/22,2.5
POU53CGF2EP,Louis,43,3/24/20,4.5
BMI75MHG6BW,Kermit,190,8/24/13,1.5
SUD52SLO8XC,Brenda,250,1/21/20,3.5
MNQ41OKE2GV,Stone,121,2/24/22,1.5
PRX63OVV3GI,Demetrius,211,10/29/17,1.5
QEK38NRI6DK,Amal,196,10/26/11,3.5
FDR96CEW1RV,Dacey,105,2/17/14,2.5
FFD68NTD9DD,Galena,116,8/9/13,2.5
NUO71JOK8GF,Mari,58,7/13/18,1.5
CWS33ATP7QL,Lars,159,7/7/11,4.5
RAF36JNE2TU,Carlos,219,6/29/20,4.5
CXX15ROE8FL,Gil,245,9/16/14,2.5
NAM98HGW3UH,Octavius,278,3/19/15,3.5
OYM42JUT3SW,Lance,232,7/14/22,3.5
LQM30CWV7QG,Summer,138,4/29/23,3.5
XHN79JBS7CQ,Ann,182,3/20/12,2.5
VSH43HES6JM,Tatiana,40,6/21/11,3.5
JOB79XGV8AO,Zelda,45,12/30/14,3.5
COW26NST4CY,Alan,105,7/4/15,1.5
ULY79PMU1LF,Tyler,276,5/10/17,2.5
JDQ02DCN4YO,Iola,118,11/8/21,0.5
CJP92LIK1QN,Burton,171,5/25/10,4.5
YWQ57SYW2AJ,Bethany,55,1/2/13,4.5
QMT35EUE9ET,Virginia,59,6/27/17,2.5
RCP43QJE3ZF,Ray,174,6/20/20,4.5
GLF37RMB6XM,Bruno,105,5/11/18,0.5
XJR55WXV4QR,Leo,16,8/6/16,1.5
BGT72OFN7JL,Astra,139,4/9/16,4.5
LNH83TDM6JT,Reece,239,4/8/14,3.5
XCI83KUK6OM,Allen,33,8/23/10,1.5
EFD46QFN2EL,Vivien,48,7/19/20,3.5
UKP41EPB6ES,Blake,70,8/22/11,4.5
PVP17SZC2ND,Alec,198,4/25/16,3.5
UVY13TLR2JM,Buffy,209,6/14/11,2.5
DHW21TTF7IF,Garrison,254,6/27/18,3.5
WHM75QAL1OD,Hop,58,3/2/16,1.5
UAP75TUS5RJ,Yuli,10,1/25/14,1.5
QBM63TGP8HH,Harlan,41,12/5/20,3.5
YYT27LSD6PV,Iona,145,3/20/19,3.5
QMJ36RIL8SP,Price,116,5/10/14,1.5
KTM43DVE1ST,Claire,222,3/24/13,3.5
FYP95KES4ZH,Donovan,204,3/26/15,0.5
RAX77IXB3WH,Alexa,33,10/7/19,2.5
ULP16FUD9GO,Kiayada,131,1/21/11,3.5
EIG10BCF8UJ,Ainsley,86,8/28/10,4.5
WEF20IRX9FC,Veronica,61,6/8/12,0.5
DXL44VPS4SC,Amity,239,3/1/16,2.5
QDT88VOC3DP,Dorian,210,4/14/12,3.5
DPD26YUK8LB,Harlan,113,3/5/14,4.5
NCP45ISF5VA,Quinlan,233,4/27/21,4.5
BQY19SXS6LZ,Joel,286,8/9/10,4.5
FMR78MBO8YV,Bruce,172,6/13/15,1.5
PEK77KOW7BR,Maris,176,7/11/16,2.5
WQN43HOF3QG,Ann,163,4/21/19,2.5
UTF33KBU6QK,Athena,175,5/23/18,1.5
PRX07IXW0EH,Justina,191,9/3/10,0.5
FTP77WXL2GT,Camden,76,7/15/10,1.5
LJN26OQX2YI,Dai,193,12/11/18,4.5
NOQ54PZS1FB,Kyra,209,5/31/16,2.5
QFG92GFP7EN,Ryan,167,4/22/21,4.5
CBW45LJY7RW,Vivian,106,7/20/22,1.5
PLG69CQQ6CG,Connor,88,7/20/11,0.5
LPT82CYM6SD,Brandon,163,3/11/13,4.5
VOW41EJB2WR,Brock,190,11/5/14,3.5
SVE14FMM2SL,Brent,268,6/17/15,3.5
RDL40GDD7LB,Sybill,169,11/19/20,2.5
GSP74JMT9AU,Amena,84,1/17/19,3.5
KSD67CDW1BK,Sopoline,130,12/15/20,1.5
INK46TCM1NO,Ulric,210,10/13/19,4.5
KOC47WJI8FU,Griffith,103,6/22/17,4.5
YAK14QRS8AF,Asher,281,2/4/20,0.5
PKY41PIK4KP,Wesley,288,10/5/20,3.5
HAU45XIE2TW,Howard,254,6/4/17,0.5
JTA58WLB8UT,Lucas,34,1/3/13,3.5
QCH17ZTW2EB,Dustin,106,12/23/11,4.5
ZCX40GVI3YU,Cathleen,57,11/15/10,2.5
QQJ59JXH5HQ,Quin,184,7/6/18,2.5
FQH74NEY2UN,Melvin,77,12/14/21,3.5
QDO78OBM4HT,Elizabeth,235,12/26/10,0.5
HWE28OSH3QC,Iona,69,4/2/21,1.5
DGO61NPB7DU,Leonard,297,12/20/11,0.5
TTT13LRG8WK,Otto,137,3/25/17,3.5
QXL43WXA3SL,Wesley,35,2/21/20,4.5
QLX30PVH5SH,Courtney,45,4/5/11,4.5
OCQ82NXP5GN,Jamal,198,2/15/18,1.5
LWN45PCS4PO,Karyn,11,4/7/15,3.5
OLB67SET4UP,Mona,147,1/1/16,4.5
VFT37UMY6VC,Jade,123,4/27/20,3.5
LTT37MNF4JX,Timon,28,10/10/21,3.5
OGV38FYH1NU,Grant,149,10/1/21,3.5
UBB17VMB8HU,Charde,270,10/12/11,4.5
FFJ27BHN5UV,Harper,210,11/9/11,2.5
JYK78IPT2IN,Heather,40,1/14/18,0.5
ZDJ17XWX9TW,Dillon,279,11/9/21,1.5
DTJ02WNJ9CM,Eugenia,38,5/28/22,1.5
XAQ29VCO5LT,Quentin,288,4/26/18,1.5
PTD80QJS4ZV,Samantha,276,3/8/19,2.5
CKK38KQT4HM,Calvin,239,7/23/16,4.5
EQO36DBT4VN,Caryn,201,11/7/16,3.5
WMD88CJM2LG,Igor,36,7/15/16,2.5
VRW12BNK9QB,Clarke,221,7/9/15,1.5
VTR43FKW0GJ,Ella,4,6/16/10,1.5
HYJ13FFK0IG,Talon,53,3/20/17,4.5
DKX91EDA0XY,Evan,178,10/14/19,3.5
JVS65QXI3II,Denton,300,7/30/17,0.5
XPO65ZNP8HL,Riley,235,12/22/21,4.5
BUN80LFE9GD,Iona,20,4/20/22,3.5
LBS33KRI8KS,Zenaida,248,8/10/19,0.5
OOG93KZX7WG,Duncan,157,7/25/18,2.5
FIW15EBV5PC,Honorato,120,11/24/21,1.5
IHC41KGN3PH,Kay,93,11/1/10,2.5
IFF31MOV1GM,Paki,59,9/8/11,0.5
JHD90QST4MY,Destiny,240,2/24/22,3.5
UMH75DMC5MC,Howard,211,4/23/11,3.5
ORF15YFE5BK,Aphrodite,23,12/12/10,2.5
PTE63OPC1YK,Christine,252,2/12/12,3.5
BLL00PEK1TO,Olga,48,12/26/19,3.5
RHU61FEH2GT,Hop,225,12/26/15,0.5
VFR57EFQ8LK,Marcia,52,3/22/12,1.5
JCS17VHR4DT,Fulton,202,7/24/19,2.5
UCU93XPL7CA,Dane,138,10/25/10,1.5
YTM10FGF0BG,Isabella,298,9/1/14,3.5
VEN66VTD1TG,Odysseus,36,6/24/14,3.5
FCC75HZN2RK,Jonas,295,1/29/17,4.5
MDH41SAI3GV,Kato,201,6/1/22,1.5
TNL68PKB6ZR,Fallon,213,4/10/12,3.5
EAM02HGS7MJ,Denise,184,7/21/16,3.5
QCG58JQM4HL,Marshall,250,6/13/13,0.5
TIL76XQI9XS,Cathleen,31,10/25/12,3.5
FEL78OXO5FR,Nola,111,2/8/21,2.5
SNW46KZJ6XX,Patricia,8,1/26/11,3.5
APF22GIV4WI,Wayne,48,4/9/13,1.5
RHJ29YEB2IT,Tallulah,206,12/22/22,1.5
GRH66YTL0IH,Meghan,139,3/9/18,1.5
YHG79YIJ3FQ,Burton,204,6/4/22,4.5
JMN28UTB2SR,Clinton,18,5/8/13,4.5
MDV77GZF4OS,Sacha,129,11/11/20,3.5
VXY93QKM0XZ,Erin,92,12/26/13,3.5
UKX09TLR6DG,Carter,297,5/2/15,2.5
FYE83FFM2EM,Amelia,134,5/4/12,1.5
BNT55EFH5CS,Devin,114,5/13/19,3.5
VSZ44TWR8LW,Patience,72,3/1/18,4.5
QMU75GMU3RI,Quamar,269,4/6/19,1.5
DUJ16QRO8FQ,Roth,258,10/18/16,0.5
IOY56URB9OF,Melinda,202,3/31/14,4.5
EQC52DUN4KG,Cora,256,6/17/21,1.5
