Business_ID,Business_Name,City,State,Postal_Code,Latitude,Longitude,Star_Rating,Review_Count,Delivery,Takeout,Outdoor_Dining,Vegetarian_Options,Free_Wi-Fi
NUI85LWO2TJ,Elit Ltd,Boise,NV,41165,71.19163443,-99.94708255,2,6831,0,0,0,0,1
RKB44HWB8CG,Urna Justo LLC,Los Angeles,OK,82174,-80.61310925,-1.336757555,2,2446,1,0,0,1,0
UEW51EMN0ZU,Neque Sed Eget Industries,Lexington,WI,94297,53.2772267,-55.48250532,3,3244,0,1,0,0,0
STV51RXN1YC,Dictum Eleifend Nunc Consulting,Pike Creek,OK,46311,42.06757652,-177.0379022,3,9545,1,1,1,0,0
WVZ60PYM8XS,Sit Amet Incorporated,Butte,UT,33886,-14.68823101,20.75831962,5,3541,1,0,1,0,1
IOL94MLD3BX,Ultrices Iaculis Associates,Gulfport,MO,88761,-20.68153682,166.9474313,4,7200,1,1,0,0,1
FZX66ZIO1FS,Interdum LLP,Columbia,OR,44523,53.63260058,-122.2255149,3,5695,0,1,1,1,0
UTH13OJY1WC,Velit Industries,San Diego,FL,94477,-43.22770043,-28.77905613,3,8853,0,0,0,0,0
BPX21AOC1DW,Non Cursus Ltd,Tacoma,UT,57347,-70.78859858,84.0859563,4,8642,0,1,1,0,1
FCJ77VYE4QR,Massa Lobortis Ultrices Company,San Diego,TX,28935,78.84160952,-40.56516444,1,6725,0,0,0,0,1
SNL18XQI7GU,Nulla Semper Corp.,Sacramento,OK,76244,76.37694239,-35.86929213,3,4765,0,0,0,0,1
DNY41EDF3FU,Tempor Erat Neque Associates,Fayetteville,CT,47542,10.20758661,-2.684801536,2,3857,1,1,1,1,1
LCP67AYX8HT,Sed Eu Limited,Newport News,MD,94175,28.29997332,-125.2525545,2,7833,0,0,1,0,1
OOQ58GFV9XT,Tincidunt Aliquam Arcu Consulting,Denver,AZ,97538,20.5488341,156.3081693,4,7088,0,1,1,0,0
UOS03GXB5KQ,Aenean Industries,Bridgeport,NE,58237,-59.87683267,-143.5421337,2,4924,1,1,1,0,1
TCL48WST7GC,Nulla Cras Eu Associates,Knoxville,OK,48968,-66.13048392,-51.18841887,3,2007,1,1,0,1,0
PIU00EFB1ZD,Consequat Dolor Vitae Limited,Reading,MD,45013,36.26320384,-164.8610164,4,8443,1,0,1,0,0
PPD08LXH7XD,Duis Associates,Springfield,NV,92134,-23.44770161,-63.34686648,4,9766,1,1,0,0,0
VRK74WNE1CW,Mi Lacinia Associates,College,KS,25109,-4.036156723,125.0802014,3,1759,0,1,1,1,0
EBI52DCZ2NW,Enim Curabitur Incorporated,Duluth,MS,64745,14.1217921,-174.4941626,2,3509,1,1,0,0,0
NSP68ECE8LG,Enim Sed Foundation,Hartford,AR,85148,57.11477156,-73.82183363,3,3472,1,1,1,1,0
OJC21XTJ5JT,Vestibulum Accumsan Neque Foundation,Meridian,TN,27495,-35.20504812,155.5315122,2,1352,0,0,1,1,0
DLY91UUE1VP,In Tempus Eu Foundation,Essex,FL,51548,-3.686710272,166.3177893,5,9865,1,0,0,0,0
QXD80SUR7HH,Donec Egestas Foundation,Houston,MO,62320,65.25868851,16.23086766,2,4576,0,0,1,1,0
MFO14BSB3PE,Vulputate Company,Joliet,WI,63917,-75.31895552,-170.0914223,2,2689,0,0,1,1,1
LDS21YYN1YO,Nam Interdum Foundation,Lawton,UT,68423,-28.57124946,120.8073602,2,1905,1,0,0,1,0
IVH65KOQ1WD,Ut LLP,Chandler,OK,65437,12.99236434,148.1600197,4,3173,0,1,1,0,1
GBN36BYY9BK,Elit Foundation,Tacoma,OH,63386,-48.49645793,-62.70487532,3,3111,1,1,1,0,1
PET65JSM3ZM,Sed Incorporated,West Jordan,VA,75448,1.380327219,160.9693249,1,1803,1,1,1,1,0
VOV62ACR3TH,Mauris Rhoncus Id PC,Las Vegas,IN,63719,-2.958840627,46.12524728,4,5829,1,1,0,1,1
GWQ18NMW8TW,Sed Industries,Orlando,HI,41846,65.01166172,-55.38173071,2,9066,0,1,0,0,0
QQL14UUM6HV,Risus Donec Ltd,Biloxi,DE,35127,52.34337987,-16.89187092,4,5641,1,0,0,0,1
IGM88MAG6AZ,Erat Vivamus Inc.,Idaho Falls,MN,35229,-0.843784806,84.79534264,3,7582,0,1,1,1,1
USG46WRZ4DO,Mattis Integer Limited,Saint Paul,AL,17744,75.92761149,-105.8444144,4,5978,1,0,1,0,0
BNH03KSJ0IW,Faucibus Lectus LLC,Pocatello,ID,21871,-57.70371553,31.18141194,3,8908,0,0,0,0,1
YLP54ZJJ0MK,Nunc Lectus LLP,Casper,VT,68476,18.06268508,-114.392132,4,3632,0,0,1,1,1
QWF38SUC1ZJ,Nunc Nulla Corporation,Omaha,VT,31580,29.0877868,-57.6257022,3,2477,0,1,0,1,1
LXY34FBP6XJ,Dapibus Quam LLC,Juneau,ME,55923,-57.67451423,59.46465178,2,3040,1,1,0,1,1
TJQ94UQZ8ET,Fringilla Ornare LLC,Aurora,MO,73251,-26.02376038,139.6487651,4,8475,1,1,0,1,1
HUL44YCE8ID,Nunc Limited,Iowa City,KS,78984,-77.44617851,-142.9397544,4,2303,1,0,0,0,0
MMU45VDF6RJ,Dui Semper PC,Reno,GA,99774,47.17305672,-70.50452122,3,2699,1,0,1,1,0
NPD75DXJ2UW,Sit Amet Company,Meridian,MI,86569,-32.33371075,91.89715302,4,580,0,0,0,1,0
LKN68PYD6EO,Adipiscing Elit PC,Anchorage,TX,40866,72.34845676,126.8194767,3,8715,1,0,1,0,0
BFQ16WJV2YO,Ac Mattis Associates,South Portland,UT,43043,20.45705001,-179.5045733,5,4708,0,0,1,0,1
AYK63GQB3MX,In Faucibus Associates,Essex,IL,15731,-11.96748124,157.0124175,1,4477,0,0,0,1,0
IPZ54PTC6BH,Aliquam Vulputate LLC,Broken Arrow,NV,86589,37.68422574,-80.01453865,4,9199,1,0,0,1,1
QHA68CFF8XM,Ante Ipsum Industries,Mesa,CA,57728,56.94351483,129.776357,5,9318,0,0,1,1,0
UTC04CUH4LX,Sed Diam Corp.,Frankfort,IL,66654,23.33446052,-71.14745293,4,3440,1,0,0,0,0
IEQ39HWV3XY,Donec Felis Orci LLC,Rock Springs,FL,34386,-9.454794957,-78.70963948,3,4244,1,0,1,1,1
LOJ61XEC3AV,Integer Id Industries,Essex,OK,85924,-19.38139832,150.8092738,1,1945,1,0,0,1,0
GTD73LCG3RO,Feugiat Incorporated,Toledo,CT,77470,85.8072236,-8.667465728,5,9924,1,1,1,0,0
QMW04MKC6IC,Enim Associates,Burlington,WI,72747,39.19096197,33.18846781,4,42,1,1,1,0,1
HMZ35NJK8DN,Cursus Inc.,Austin,OK,48896,78.29337672,122.7174004,2,4045,0,1,1,1,1
XTH28WLJ6OP,Enim Consulting,Columbia,VA,71421,69.81347727,130.961276,1,9238,0,0,1,1,0
LGJ62KAE2YO,Ante Associates,Hartford,MT,43442,-60.40720763,-162.6461943,4,6150,1,0,0,0,0
HTS71XTW7BB,Eget Metus LLC,Little Rock,WA,43743,-68.2249856,52.81800479,2,7527,1,1,1,0,0
CQC57JUB2GG,Dolor Sit Amet Incorporated,Bellevue,IL,15357,-35.71481549,-17.49660273,5,4357,0,1,1,1,0
VHF87RES4AT,Natoque Foundation,San Diego,MT,86378,29.99303148,103.7316256,2,8953,1,1,1,0,1
DZF07ZUF3ZJ,Gravida Corp.,South Bend,IA,98261,35.42225684,114.5940828,2,2847,0,1,1,1,1
FXG27XDC5BF,Et Rutrum Ltd,Billings,ME,92468,-78.69042391,-14.64388669,3,2720,0,0,0,0,1
EGS34FPE4WC,Eu Associates,Houston,CA,85212,57.32695419,-21.92142264,5,516,0,0,0,0,0
UJR77HPV8LX,Arcu Consulting,Clarksville,AZ,56173,59.23479357,87.95058227,4,6163,1,1,1,0,0
NUR24UCL4RG,Nunc Sed LLC,Denver,HI,62322,40.34421791,48.88408095,4,5166,1,1,0,1,1
WXY75LWY3HQ,Est Tempor LLP,Vancouver,MS,85628,36.74454016,-2.008206131,4,404,1,1,0,0,1
SEP62IGG3EC,Arcu Institute,Colchester,TX,37111,72.3366274,-113.4398583,3,3145,0,1,0,1,0
VET37YWY7XU,Sem Ut LLC,Lewiston,OK,33845,-73.4625535,98.26699684,4,6996,1,0,0,1,0
BGS31MMO3HG,Curae PC,Columbia,FL,99950,-73.70193736,168.0397574,4,8786,0,0,1,1,0
GEY37NXL4FU,Massa Integer Incorporated,Erie,OH,23949,-53.70396508,-131.723289,3,2485,1,1,1,1,0
FRP68DTL8EL,Adipiscing Elit Etiam Associates,Boise,AZ,99943,35.68807066,26.73986499,5,4155,0,0,0,1,1
VWS81LBK5SU,Habitant Morbi Limited,Waterbury,OH,89272,-11.58284483,-108.4442079,4,1147,1,0,1,0,0
JBQ53EAL1MB,Libero LLP,Newport News,MN,84916,-57.9828692,-75.59965614,1,9319,0,1,1,1,0
PGS12LYJ3GO,Nulla Corporation,Lansing,CT,29714,78.22889134,-127.7696882,2,3570,1,1,0,0,0
VUU75OBD5EN,Diam Nunc Ullamcorper Limited,Bellevue,IA,57595,47.72667013,127.7818208,1,8853,1,1,1,1,0
SKI18SSU6UW,Euismod Mauris LLC,Owensboro,GA,90205,-85.25647852,5.84838912,3,991,1,1,0,1,0
XWF71IXG8LS,Mauris Integer Incorporated,Las Vegas,PA,29215,-15.13813207,-109.7213656,4,2112,0,1,0,1,1
KQU46PAC4PH,Tincidunt Tempus Risus Associates,Kaneohe,PA,23328,-4.691781427,99.3456983,2,9624,0,0,1,0,1
VNX39TKP7NK,A Felis Ullamcorper Industries,Huntsville,CO,35993,-13.88876093,-91.68096922,2,891,0,0,1,1,1
WIJ20QLR6EQ,Quisque Tincidunt Inc.,Pike Creek,NE,99571,42.76812165,117.1584742,4,7083,1,1,0,1,1
UGM39HVO3GD,Erat LLC,Boston,NV,51221,-47.07065846,52.16571638,4,1541,1,1,0,1,0
QSZ67BHQ2AM,Aliquam Nec Industries,Hattiesburg,DE,49374,55.22684109,31.73623992,3,8302,1,0,1,0,1
WFX40GYF3MZ,Vel Pede Blandit Inc.,Billings,AR,14827,-59.33229906,124.3214348,4,9853,1,0,0,1,0
SGB51TUP7YB,Volutpat Nulla Corporation,Laramie,IN,35821,-57.61421732,63.81697751,4,6979,1,0,0,1,1
UJK85XWP3KL,Scelerisque Sed Incorporated,Bellevue,MN,97957,55.30207099,87.18989752,3,4549,0,1,1,0,1
BPP37ZSR4RW,Arcu Aliquam Corporation,Tucson,KY,44953,16.90935173,66.75947581,1,6291,0,1,0,0,1
DZK37XLW6UT,Nulla Facilisi Foundation,Denver,CO,37614,36.16043725,-53.55344548,2,2078,1,1,0,0,1
QKP14QKS3KK,At Company,Savannah,OH,44316,-4.432756531,156.6107,3,2619,1,0,0,1,1
REK16MDY7QE,Aliquam Eros Turpis Institute,San Antonio,WA,64223,22.13770947,48.60320758,5,9051,1,1,0,1,0
MBN66RCS5FJ,Fusce Feugiat Company,Warren,TX,40515,8.68133847,-84.86318664,4,2966,0,1,1,0,0
NGW22OKD6YV,Ullamcorper Viverra Incorporated,Topeka,IA,38014,13.27492536,35.18698947,2,8191,1,1,1,0,1
MNU37UBB2LN,Euismod LLP,Bloomington,WA,71383,69.35464909,-126.8554672,4,853,1,0,0,1,0
IBR32IJK5GL,Lobortis Mauris Suspendisse Inc.,Boise,GA,58042,-18.32387277,-13.35258522,2,816,0,1,0,1,1
VYT33GKD2ZM,Nisi Aenean LLP,Fort Worth,OH,76648,-50.41501164,-18.95410954,5,5449,0,0,0,1,1
HIH55MTO1UO,Lacinia Vitae Corporation,Kapolei,OR,89469,74.87492956,-68.87304018,2,7250,0,0,0,0,0
TVH47OMH7IG,Consectetuer Ipsum PC,Vancouver,MI,52781,-44.07028429,-78.36804168,5,677,0,0,0,0,0
MFA61XCE7VC,Cum Sociis Company,Owensboro,UT,13257,79.17445366,123.9355393,2,7697,0,1,1,0,1
WOX22QQH8KS,Lorem LLP,Philadelphia,KY,85963,-66.35308667,23.36411812,4,9741,1,0,0,1,0
BOS81RHR6VC,Suspendisse Commodo Tincidunt Inc.,San Jose,KS,29765,76.95058883,-37.71949353,4,9982,1,1,1,1,0
HYN42FOU2LF,Mauris Corporation,Madison,CA,81278,-59.34077082,176.0706583,3,3457,0,0,0,0,1
JXW01OFO6QB,Mus Donec Dignissim LLC,Newport News,OK,74563,49.34640312,64.17352817,1,9193,0,1,0,0,1
TOJ69DYT6IZ,Montes Nascetur Ridiculus Limited,Miami,OR,18218,16.77444905,-156.783607,4,2692,1,0,1,0,1
MTO61NJO9LW,Ante Ipsum Corp.,Annapolis,CA,94268,64.11070403,69.66574336,2,7094,0,0,1,0,0
ONV50WID8CO,Faucibus Incorporated,Allentown,IL,44450,-68.70837903,17.87922504,3,6855,1,1,0,1,0
RDW11MFC4MP,Semper Dui Inc.,Gillette,MD,94678,-51.33231698,-50.98017239,3,8132,0,1,0,1,0
EWF36IPS8XZ,Euismod In Dolor Institute,Rochester,OR,66428,48.06198477,-59.33705708,1,3027,0,1,1,0,1
WVL20NNO4YJ,Sit Amet Consulting,Louisville,LA,64757,73.41258598,131.431262,5,9348,0,0,1,1,1
SJY12UMI6QT,Sit Incorporated,Erie,MI,75236,65.85966633,-45.970257,4,8745,1,1,0,1,1
IBV53ZXS4MV,Mollis Integer Associates,Omaha,UT,76656,-30.65250263,-91.59536886,5,1648,1,1,0,0,0
UQI44FFE5AH,Amet Lorem PC,Jefferson City,MA,66543,-64.58621317,98.80995635,3,1245,0,0,1,0,0
SOI87MHU1JO,Arcu Iaculis LLC,Fort Smith,FL,72739,88.40589076,-140.932011,3,1162,1,0,0,1,1
OFN96IDP3WS,Bibendum Ullamcorper Duis LLP,Fairbanks,TN,84134,15.62726728,87.71931556,3,817,0,0,0,1,0
XGI16CFZ3HN,Condimentum Eget Inc.,Sterling Heights,AK,52686,-64.76382392,83.82826486,3,873,0,1,0,0,0
WSQ57ELS3UI,Nec Mauris LLC,Akron,TN,99605,-45.45237811,85.18031585,4,933,1,1,1,1,0
OWB71TQG8DZ,Arcu Aliquam PC,South Portland,OK,18781,80.76149453,147.5707477,4,4148,1,0,1,1,0
SAG68GIK4QV,Eu Company,Gulfport,ME,85317,28.43967027,67.59471155,4,9828,1,1,0,1,0
NEM28PUD7LI,Odio Tristique PC,Anchorage,TX,82725,23.67465144,-130.3480969,3,7300,1,0,1,0,1
POE61VKG9CR,Est Inc.,Carson City,CA,38776,-22.18146335,116.6279655,2,4983,0,1,0,1,0
JNJ74HQF9YE,Consequat Lectus Limited,Lansing,ME,65323,-53.99122586,-160.8599314,5,7415,1,1,1,0,1
VNY38XTD1FF,Magna Cras Corporation,Overland Park,MA,83395,81.33113907,-89.52141906,1,7949,1,0,1,1,0
JWW27MXP6JD,Sed Molestie Incorporated,Kaneohe,MI,67562,60.23253105,-44.72796129,1,7239,0,0,0,0,0
HJK06YOC1DQ,Sed Industries,Knoxville,TX,85155,65.59173509,-153.7076703,2,4441,0,1,1,0,0
AXK84EMK6PS,Fringilla Industries,Georgia,IN,47815,-86.51952712,-48.33322209,1,3564,0,0,1,1,1
JSL58RFZ8VV,Dignissim Magna A Ltd,Springfield,IN,41883,-7.59633408,-18.24162376,5,5735,1,0,0,0,1
ZEC83UVM1RM,Ac Corp.,Lakewood,IL,52160,-35.08253686,138.2711737,2,1014,0,1,0,0,1
ONO98EKP8TZ,Sem Mollis Limited,Lawton,IN,58723,26.35478569,59.24261253,3,9117,1,1,1,1,0
JQY81JTO6OK,Dapibus Quam Quis Foundation,Chicago,MD,68383,-64.40783852,150.413964,5,8471,1,1,0,1,0
NJG32UCM9MP,Nisi Magna Sed Institute,Worcester,MA,22040,67.52319969,-84.23182121,4,9620,1,1,0,1,1
DIP96OIA2IB,Sollicitudin Adipiscing Ligula Ltd,Knoxville,MI,52189,24.2527061,128.8810547,3,3419,1,0,0,1,1
PUI45NCD9HW,Lacus Mauris Non Industries,Montgomery,OK,46626,-35.96200264,-26.32882217,3,5329,1,1,0,1,0
UNE47RNE4UN,Luctus Vulputate Nisi Company,Tampa,LA,57432,-70.07718994,48.82585262,4,6905,0,0,0,1,1
URH42BJM5HI,Risus At Fringilla Inc.,Essex,AZ,82225,86.73386916,138.6044483,4,3166,1,1,0,0,0
PIT85FSU7MW,Urna Nullam Incorporated,Gillette,NE,62887,-4.119778816,145.7323335,1,1109,0,0,0,1,1
CKD44AFY6KA,Sapien Nunc Pulvinar Ltd,Cedar Rapids,NV,39815,88.98265713,-27.69823017,2,9783,0,0,0,0,1
BLS85NPO3ND,Dapibus Rutrum LLC,Memphis,NE,36418,83.17809951,87.66528266,5,3665,1,0,1,1,0
RFL08KMI0KC,In Tempus PC,Boston,GA,85507,36.06390917,-24.20466657,2,8338,1,0,1,0,0
FMW42JQR1OH,Placerat Orci LLP,Fayetteville,KY,55235,55.78595799,72.69258803,3,7359,0,0,0,1,0
ZBK52RHE8KY,Vestibulum Institute,San Diego,FL,93548,-70.73612431,25.27848079,3,9273,0,0,0,0,1
NOE42UIA2ZQ,Massa Incorporated,Springfield,MD,94273,65.82276833,-167.8890208,3,2219,0,1,1,0,0
BFI16LTS8RT,Venenatis A Foundation,Bridgeport,CO,87725,35.41617541,-130.3434019,2,6648,0,0,1,0,0
FXP21KTW4TJ,Nulla At LLP,Kaneohe,LA,16734,77.93464064,103.1729516,2,4415,0,0,0,0,1
DHT47AND3PK,Malesuada Integer Inc.,Anchorage,GA,89853,73.09272238,112.211475,3,5712,1,0,0,0,0
FDR61KPK1TK,Mauris PC,Knoxville,WY,74658,20.38025462,56.12919142,3,7315,0,0,1,0,1
UCY95XVU8CP,A Mi Institute,Missoula,UT,84661,-76.86809426,48.985037,3,4955,0,1,0,1,0
CVQ35RCY9DI,A Feugiat Tellus LLP,Lawton,NV,46413,86.91143199,-83.56346583,4,6782,1,0,1,0,1
PPT61EHV1UT,Interdum Sed Limited,Las Vegas,MT,55874,33.86329774,123.4258234,5,484,1,0,1,0,1
RNR09LMS2ME,Dui Cras Pellentesque Corp.,Athens,VA,73140,4.21209559,167.4741545,4,259,1,1,1,0,0
XYF40GYG4GE,Aliquam PC,Great Falls,FL,37659,-40.7257346,-52.20763546,1,2340,1,1,1,1,0
RCK81ENS2HV,Proin Nisl Institute,Racine,OH,82160,0.981959168,-1.677790515,3,5838,1,0,0,0,1
DTE71GAE4SN,Eget Laoreet Posuere PC,Memphis,NE,95455,-74.41087437,135.618433,5,2955,1,0,0,1,1
CFH55KHW9AO,Rutrum Eu Institute,Portland,CA,41374,-9.704349901,-157.5586388,2,3904,1,0,0,0,0
HXQ21NLD4YH,Vulputate Posuere Corporation,Des Moines,NV,85814,-52.54004828,86.21819392,1,9177,1,0,0,0,0
SYY47JWM7MG,Nullam Inc.,Olathe,AL,35811,21.42259067,147.3225744,3,2746,1,0,0,0,1
GNP69ANQ5LI,Mollis PC,Montgomery,TX,59898,-65.8677292,-130.8096639,5,4498,0,1,1,0,1
SEH16TTJ7DT,Integer Vitae Foundation,Mesa,AZ,99671,87.50745508,-108.7041411,2,3734,0,0,0,0,0
NKF76MUN8JF,Nunc Lectus Consulting,Augusta,OK,12464,24.5442815,161.9678473,2,4928,0,0,0,1,1
VLS86HPX2PY,Ac Tellus PC,Reading,AK,61072,8.158525645,-141.0628916,4,7417,1,0,1,1,1
QUO69WVQ4ER,Euismod Incorporated,Milwaukee,MO,50315,65.46800783,-114.8329249,5,7754,1,1,1,0,0
KIF05ICE4MJ,Diam Duis Mi Foundation,Green Bay,DE,77108,-17.55543183,-123.3276967,2,7808,0,0,1,0,0
UBM32ETO2HO,Eu Augue Porttitor Company,College,OK,92300,19.7626196,-130.3993639,3,2929,0,0,0,1,1
DQR32SDI2HN,Ipsum Sodales Industries,San Antonio,VT,96289,-37.76271432,-170.8641628,4,3950,1,0,0,0,0
NGC20CDF3FK,Senectus Et Consulting,Broken Arrow,PA,31392,-71.81701898,34.23801313,2,503,0,1,0,1,1
RJP83HDW5SN,Aliquam Iaculis Inc.,Montgomery,OK,68434,51.57970084,-82.72069591,2,8229,1,0,0,0,0
XYF55XYN7RQ,Neque Ltd,Miami,KS,40637,-28.60822989,-166.278329,5,9376,0,0,0,0,1
RIA71NOK6UW,Nec LLC,Bozeman,CT,93787,66.18433362,43.78022932,4,3371,1,1,0,1,1
KKM15NCS5QS,Ipsum Non Corporation,San Francisco,OR,88367,56.95899505,14.31543296,3,7872,1,0,0,0,1
SIC61SHC2BU,Pulvinar Limited,Lawton,OR,15414,-3.721744589,-87.75905976,3,3858,1,0,1,0,1
HQM32VVB8HY,Enim Diam Incorporated,Norman,NE,47324,16.63889428,-79.58652447,3,4855,1,0,1,1,0
KWE80NTW1BH,Duis Mi Foundation,Springdale,OK,83454,64.41101885,104.8822834,5,1951,1,0,1,0,0
ONG26BNF2CJ,Semper Auctor LLC,Wilmington,OK,93756,67.54376264,-174.0067145,3,5375,1,1,0,0,1
NMQ72EDL1LE,Tempus Corporation,Richmond,AR,72781,-3.705061478,-144.9244567,2,8638,1,0,1,1,1
MWU20OWK6XX,Molestie Sed Limited,Warren,WY,32316,-88.82230876,10.64281743,2,1666,0,1,1,0,1
TUH85YFL5LC,Sapien Molestie Corp.,Gresham,GA,35177,84.71539364,-159.4379092,4,4666,0,0,1,0,0
SOA86IFE1NW,Luctus Curabitur Egestas Corporation,Provo,WA,38027,37.67654502,32.98559939,4,8421,1,1,1,1,0
PBO14VRV9XG,Interdum Curabitur Dictum LLP,Springfield,MO,32575,-55.42469335,-93.77017283,4,2020,1,1,1,1,0
MIH68LWS5UP,Non Bibendum Sed Associates,Austin,IA,21798,75.58346772,-57.61863455,4,2195,1,1,1,0,1
KPU38RDP7UZ,Donec Egestas Associates,Saint Paul,CT,44243,74.16171305,-66.57646469,4,2548,0,1,1,0,0
BFR56EYB3IF,Proin Vel Limited,Columbia,AL,56386,-1.416361574,147.3191401,1,7633,0,1,1,1,1
JWE02EFF0YR,Metus Vivamus LLC,Austin,CT,37784,29.35229809,-41.71645532,3,1358,0,0,1,0,0
NTP61UUZ3FD,Ut Foundation,Fort Wayne,TN,76723,15.58971474,34.75196283,3,763,0,1,1,0,0
LDT72IYY9BO,Mus Proin Foundation,Hattiesburg,MI,30439,-13.44996106,-161.8351805,2,520,0,1,0,1,0
MLB75NNK1VN,Nunc Commodo Auctor Institute,Fort Smith,WA,69661,27.77156598,-55.28333404,3,6448,0,1,1,1,1
AXS82QKS3KI,Tincidunt Limited,Essex,MO,99681,-76.7990057,-158.2281331,5,5232,0,0,1,1,1
KRV04WDD5LU,Ligula Aenean Consulting,Wyoming,IN,16659,44.03832371,41.62720471,4,2576,0,0,0,0,1
MOL72KSP3KW,Orci Corporation,Gaithersburg,GA,73335,-46.97850214,-135.0998319,3,1091,0,0,0,0,0
JDE02IXI3CN,Eget Varius Industries,St. Petersburg,IN,71825,-17.65957263,54.12002017,1,9795,0,0,1,0,0
WGY42ESE4ME,Duis Sit Company,Kearney,LA,45448,28.9342206,22.21077217,1,8749,1,0,0,0,0
UIA03DSN6PW,Venenatis Lacus Industries,Norman,CO,33613,-59.40575724,-79.51050762,4,6611,0,0,1,0,0
BQK85MCL1GN,Cras Dolor Dolor Foundation,Seattle,IN,40355,17.12302828,-83.387921,4,7086,1,1,1,0,1
UET21IJF1EH,Dictum Augue Associates,Erie,CT,51812,17.94655908,-13.9809751,5,5325,0,1,0,1,1
FDM71LCQ0OI,Nulla Corp.,St. Petersburg,MD,37483,-85.51545569,114.4896253,2,5463,1,1,0,0,0
COY89BGO2BH,Ut Sagittis Lobortis Corporation,Columbia,VA,78328,-4.866821427,-117.8177897,5,1964,0,1,0,1,0
VIU08ZCL6DW,Consequat Limited,Aurora,OR,44011,11.01952,-178.2866635,3,6585,1,1,1,1,0
PLY13LSD5DZ,Montes Nascetur Institute,Davenport,CT,91851,-61.17203272,102.618136,3,7580,1,0,0,0,0
OSU40GRI4LZ,Et Magnis Industries,Tampa,TX,99679,-31.06236856,-7.713222861,2,8040,0,1,1,0,1
PGG49YRJ2UH,Duis Elementum Corporation,Eugene,TX,24642,-2.296328499,0.308540826,2,2636,1,0,0,1,0
HDG02CNJ5FG,Sed Tortor Integer Inc.,Salem,MT,37526,0.614493798,79.67322583,4,781,1,0,1,1,1
UGL69JKD8CX,Ipsum Porta Company,Kailua,NV,71216,33.74814587,-176.4984477,4,1307,0,1,0,1,0
XWS61JLH5LI,Velit Incorporated,Stamford,OK,28985,-9.170925978,69.92474931,3,4316,1,0,1,1,1
OJD63IVW4MG,Urna Convallis LLC,Bellevue,AZ,64941,-26.99363123,-0.607570022,3,7019,0,0,0,0,1
GVO57RET6DW,Tristique Pharetra Corp.,Pike Creek,TN,22111,-6.355691315,91.73226854,3,1894,0,1,0,1,1
XLD86YCD5WK,Ultrices Corporation,Wichita,FL,81391,-77.73166715,-153.894715,2,9810,1,1,1,1,0
OOC78WEO3DI,Enim Mauris Industries,Auburn,CA,32226,12.14078464,173.8307248,3,7708,0,0,0,1,0
TVY08WBY1QO,Et Foundation,Idaho Falls,DE,35359,54.08047165,174.4030149,4,298,1,0,1,1,1
CQB20JJC7LO,Tellus Id Institute,Rockford,MS,44967,15.3718825,-71.12912998,3,6773,0,0,0,0,1
HYG40MNV5WO,Scelerisque Corp.,San Jose,WI,35642,28.75013581,-35.60928532,4,8962,0,0,0,0,0
FWO83PSS3HF,Pharetra Quisque Institute,South Bend,DE,46923,29.49175511,-178.9768204,2,1903,1,1,1,1,1
HHZ58UQC2XI,Nam PC,Bear,MN,66371,-64.70907484,-147.3587091,3,7056,1,0,1,0,0
DNU17MGM1PI,Bibendum Fermentum Corp.,Akron,UT,24728,-66.69690184,2.559244493,4,3816,0,1,0,1,1
FKY19WIP3RL,Aliquam Corporation,Rock Springs,DE,36524,-59.04351959,84.26054851,3,4836,0,0,1,1,0
HBP61HSC7DG,In Nec Corporation,Fayetteville,NV,24663,28.96438651,24.40434749,1,6430,1,1,1,1,1
CSG99PJR3CI,Sollicitudin Institute,Topeka,MD,94659,-9.665516339,-169.8197983,3,3002,0,0,0,1,0
VLQ11CVJ3KI,Felis PC,Kearney,VA,82366,-85.46418176,69.66613873,3,2996,0,1,1,1,1
YOM26BJI1PP,Malesuada Consulting,Sioux City,HI,78145,60.10940662,-68.64746312,3,4078,0,0,0,0,1
GXG81OGY4TU,Nec Orci Donec Limited,Lexington,DE,76659,-75.20769106,-43.4510465,3,7718,1,1,0,0,1
NYA46SKN2JT,Vulputate LLC,Flint,IA,45850,-51.6985003,38.23752018,4,3592,0,0,0,0,1
GAY79MLG5WV,Fames Ac Turpis Inc.,Ketchikan,NV,43332,67.63231447,-86.9554901,2,3466,1,0,0,1,0
SOQ12GTJ3US,Gravida Molestie Arcu Limited,Kansas City,WA,63395,62.0955307,64.91328635,3,6100,1,0,1,1,0
PMS14OEJ2CY,Mauris Sit PC,Portland,TX,99803,-85.28616909,-88.94673275,5,1663,0,0,0,1,1
GZT89DTJ3TB,Congue Elit Foundation,Boise,UT,42857,-53.0097961,111.7328338,4,2560,1,0,1,0,0
ETF13WLP8RV,Arcu Iaculis Inc.,Montpelier,PA,65967,-70.89954161,35.93577738,1,2741,1,0,1,0,0
ZBK48XAQ2JC,Eget Ipsum LLC,Chicago,ME,41960,-65.962995,133.1239727,1,4942,1,0,1,1,0
STJ25TOI2VC,Tristique Neque Limited,San Jose,UT,79736,34.08931666,-8.904715366,2,1686,1,1,0,0,0
KDR72NJV5OY,At Fringilla Purus Ltd,Hillsboro,VA,37524,62.70431898,-69.5644886,3,4503,1,1,0,0,0
NOG44KOZ9IF,Dolor LLC,Springfield,WY,60573,-40.19058852,165.5322071,2,6291,0,1,0,1,1
